Euler Orientation: 11213, 22, 3333333333333312
Magnetometer: 32, 3333333333333030, 0

Euler Orientation: 2002, 3333333333333202, 3333333333332132
Linear Acceleration: 0, 3333333333333332, 0
Magnetometer: 13, 3333333333333030, 12

Euler Orientation: 2010, 3333333333333202, 3333333333332202
Linear Acceleration: 0, 3333333333333333, 0
Magnetometer: 12, 3333333333333023, 11

Euler Orientation: 2011, 3333333333333131, 3333333333332200
Linear Acceleration: 0, 0, 0
Magnetometer: 21, 3333333333333023, 10

Euler Orientation: 2001, 3333333333333201, 3333333333332200
Linear Acceleration: 0, 0, 1
Magnetometer: 21, 3333333333333030, 10

Euler Orientation: 1333, 3333333333333200, 3333333333332133
Linear Acceleration: 0, 0, 1
Magnetometer: 20, 3333333333333023, 3

Euler Orientation: 2010, 3333333333333122, 3333333333332202
Linear Acceleration: 0, 0, 0
Magnetometer: 23, 3333333333333030, 3

Euler Orientation: 2010, 3333333333333112, 3333333333332212
Linear Acceleration: 0, 1, 1
Magnetometer: 32, 3333333333333030, 2

Euler Orientation: 2020, 3333333333333111, 3333333333332221
Linear Acceleration: 0, 0, 0
Magnetometer: 100, 3333333333333030, 0

Euler Orientation: 2030, 3333333333333110, 3333333333332300
Linear Acceleration: 3333333333333333, 0, 0
Magnetometer: 101, 3333333333333030, 3333333333333333

Euler Orientation: 2033, 3333333333333103, 3333333333332320
Linear Acceleration: 0, 0, 1
Magnetometer: 103, 3333333333333031, 3333333333333323

Euler Orientation: 2112, 3333333333333101, 3333333333332332
Linear Acceleration: 0, 1, 1
Magnetometer: 112, 3333333333333032, 3333333333333320

Euler Orientation: 2121, 3333333333333103, 3333333333332330
Linear Acceleration: 0, 0, 1
Magnetometer: 113, 3333333333333032, 3333333333333321

Euler Orientation: 2212, 3333333333333100, 3333333333332320
Linear Acceleration: 3333333333333333, 0, 0
Magnetometer: 113, 3333333333333033, 3333333333333331

Euler Orientation: 2222, 3333333333333100, 3333333333332322
Linear Acceleration: 0, 0, 3
Magnetometer: 130, 3333333333333102, 3333333333333331

Euler Orientation: 2302, 3333333333333102, 3333333333333001
Linear Acceleration: 0, 3333333333333333, 0
Magnetometer: 123, 3333333333333103, 3333333333333330

Euler Orientation: 2312, 3333333333333103, 3333333333333021
Linear Acceleration: 0, 0, 0
Magnetometer: 132, 3333333333333110, 3333333333333322

Euler Orientation: 2323, 3333333333333101, 3333333333333033
Linear Acceleration: 3333333333333333, 1, 0
Magnetometer: 133, 3333333333333111, 3333333333333312

Euler Orientation: 2333, 3333333333333032, 3333333333333022
Linear Acceleration: 3333333333333333, 0, 2
Magnetometer: 201, 3333333333333120, 3333333333333322

Euler Orientation: 2331, 3333333333333102, 3333333333333021
Linear Acceleration: 0, 3333333333333333, 1
Magnetometer: 201, 3333333333333120, 3333333333333323

Euler Orientation: 2332, 3333333333333111, 3333333333333103
Linear Acceleration: 0, 1, 0
Magnetometer: 200, 3333333333333113, 3333333333333320

Euler Orientation: 3001, 3333333333333120, 3333333333333120
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333120, 3333333333333301

Euler Orientation: 3011, 3333333333333120, 3333333333333113
Linear Acceleration: 0, 0, 1
Magnetometer: 201, 3333333333333121, 3333333333333302

Euler Orientation: 3012, 3333333333333123, 3333333333333131
Linear Acceleration: 0, 0, 0
Magnetometer: 202, 3333333333333121, 3333333333333301

Euler Orientation: 3013, 3333333333333131, 3333333333333133
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333123, 3333333333333231

Euler Orientation: 3022, 3333333333333131, 3333333333333133
Linear Acceleration: 0, 0, 0
Magnetometer: 201, 3333333333333122, 3333333333333231

Euler Orientation: 3030, 3333333333333132, 3333333333333202
Linear Acceleration: 0, 0, 0
Magnetometer: 201, 3333333333333130, 3333333333333223

Euler Orientation: 3031, 3333333333333200, 3333333333333203
Linear Acceleration: 0, 0, 0
Magnetometer: 201, 3333333333333130, 3333333333333222

Euler Orientation: 3031, 3333333333333201, 3333333333333203
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333130, 3333333333333220

Euler Orientation: 3032, 3333333333333133, 3333333333333202
Linear Acceleration: 0, 0, 0
Magnetometer: 202, 3333333333333131, 3333333333333222

Euler Orientation: 3033, 3333333333333132, 3333333333333201
Linear Acceleration: 0, 0, 0
Magnetometer: 202, 3333333333333130, 3333333333333222

Euler Orientation: 3032, 3333333333333133, 3333333333333201
Linear Acceleration: 0, 0, 0
Magnetometer: 201, 3333333333333130, 3333333333333223

Euler Orientation: 3033, 3333333333333132, 3333333333333201
Linear Acceleration: 0, 0, 0
Magnetometer: 202, 3333333333333130, 3333333333333223

Euler Orientation: 3100, 3333333333333123, 3333333333333200
Linear Acceleration: 0, 0, 3333333333333333
Magnetometer: 203, 3333333333333130, 3333333333333231

Euler Orientation: 3031, 3333333333333112, 3333333333333121
Linear Acceleration: 0, 0, 0
Magnetometer: 203, 3333333333333131, 3333333333333300

Euler Orientation: 3022, 3333333333333033, 3333333333333023
Linear Acceleration: 0, 0, 0
Magnetometer: 203, 3333333333333123, 3333333333333320

Euler Orientation: 3010, 3333333333333022, 3333333333332330
Linear Acceleration: 3333333333333332, 1, 0
Magnetometer: 201, 3333333333333123, 3333333333333333

Euler Orientation: 2311, 3333333333333032, 3333333333332221
Linear Acceleration: 0, 0, 0
Magnetometer: 132, 3333333333333113, 10

Euler Orientation: 2232, 3333333333333103, 3333333333332112
Linear Acceleration: 0, 3333333333333333, 1
Magnetometer: 113, 3333333333333110, 23

Euler Orientation: 2222, 3333333333333111, 3333333333332031
Linear Acceleration: 0, 0, 1
Magnetometer: 102, 3333333333333112, 102

Euler Orientation: 2133, 3333333333333112, 3333333333332101
Linear Acceleration: 0, 0, 1
Magnetometer: 33, 3333333333333112, 110

Euler Orientation: 2130, 3333333333333120, 3333333333332100
Linear Acceleration: 0, 0, 0
Magnetometer: 31, 3333333333333110, 101

Euler Orientation: 2120, 3333333333333123, 3333333333332032
Linear Acceleration: 0, 3333333333333333, 1
Magnetometer: 23, 3333333333333103, 103

Euler Orientation: 2122, 3333333333333113, 3333333333332103
Linear Acceleration: 0, 0, 1
Magnetometer: 32, 3333333333333103, 102

Euler Orientation: 2131, 3333333333333103, 3333333333332131
Linear Acceleration: 0, 0, 0
Magnetometer: 101, 3333333333333102, 31

Euler Orientation: 2202, 3333333333333100, 3333333333332211
Linear Acceleration: 0, 0, 0
Magnetometer: 110, 3333333333333101, 22

Euler Orientation: 2222, 3333333333333023, 3333333333332232
Linear Acceleration: 0, 0, 0
Magnetometer: 113, 3333333333333103, 13

Euler Orientation: 2233, 3333333333333031, 3333333333332332
Linear Acceleration: 1, 0, 0
Magnetometer: 131, 3333333333333110, 3

Euler Orientation: 2231, 3333333333333110, 3333333333333022
Linear Acceleration: 0, 0, 0
Magnetometer: 123, 3333333333333103, 3333333333333330

Euler Orientation: 2310, 3333333333333101, 3333333333333100
Linear Acceleration: 3333333333333333, 0, 0
Magnetometer: 130, 3333333333333103, 3333333333333321

Euler Orientation: 2321, 3333333333333100, 3333333333333100
Linear Acceleration: 0, 0, 0
Magnetometer: 133, 3333333333333112, 3333333333333321

Euler Orientation: 2322, 3333333333333110, 3333333333333113
Linear Acceleration: 3333333333333333, 3333333333333333, 0
Magnetometer: 132, 3333333333333120, 3333333333333322

Euler Orientation: 3002, 3333333333333121, 3333333333333221
Linear Acceleration: 3333333333333333, 1, 0
Magnetometer: 200, 3333333333333122, 3333333333333310

Euler Orientation: 3001, 3333333333333132, 3333333333333230
Linear Acceleration: 3333333333333333, 0, 0
Magnetometer: 201, 3333333333333200, 3333333333333220

Euler Orientation: 3000, 3333333333333113, 3333333333333131
Linear Acceleration: 0, 0, 2
Magnetometer: 133, 3333333333333130, 3333333333333223

Euler Orientation: 3012, 3333333333333111, 3333333333333123
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333121, 3333333333333310

Euler Orientation: 3010, 3333333333333121, 3333333333333210
Linear Acceleration: 0, 1, 0
Magnetometer: 202, 3333333333333131, 3333333333333300

Euler Orientation: 3010, 3333333333333130, 3333333333333211
Linear Acceleration: 0, 0, 1
Magnetometer: 200, 3333333333333130, 3333333333333232

Euler Orientation: 3013, 3333333333333130, 3333333333333213
Linear Acceleration: 0, 0, 2
Magnetometer: 200, 3333333333333130, 3333333333333230

Euler Orientation: 3013, 3333333333333223, 3333333333333311
Linear Acceleration: 3333333333333333, 0, 3333333333333330
Magnetometer: 132, 3333333333333201, 3333333333333201

Euler Orientation: 3012, 3333333333333221, 3333333333333311
Linear Acceleration: 3333333333333333, 0, 3333333333333333
Magnetometer: 123, 3333333333333210, 3333333333333132

Euler Orientation: 3031, 3333333333333200, 3333333333333223
Linear Acceleration: 3333333333333333, 0, 1
Magnetometer: 133, 3333333333333133, 3333333333333213

Euler Orientation: 3031, 3333333333333201, 3333333333333300
Linear Acceleration: 0, 1, 0
Magnetometer: 201, 3333333333333201, 3333333333333220

Euler Orientation: 3020, 3333333333333203, 3333333333333231
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333201, 3333333333333212

Euler Orientation: 3021, 3333333333333201, 3333333333333222
Linear Acceleration: 0, 0, 0
Magnetometer: 133, 3333333333333131, 3333333333333220

Euler Orientation: 3030, 3333333333333200, 3333333333333233
Linear Acceleration: 0, 1, 0
Magnetometer: 201, 3333333333333200, 3333333333333213

Euler Orientation: 3023, 3333333333333203, 3333333333333223
Linear Acceleration: 3333333333333333, 0, 3333333333333331
Magnetometer: 133, 3333333333333200, 3333333333333212

Euler Orientation: 3023, 3333333333333103, 3333333333333123
Linear Acceleration: 0, 1, 1
Magnetometer: 133, 3333333333333200, 3333333333333223

Euler Orientation: 3121, 3333333333333012, 3333333333333011
Linear Acceleration: 3333333333333333, 0, 1
Magnetometer: 211, 3333333333333132, 3333333333333333

Euler Orientation: 3032, 3333333333333010, 3333333333333011
Linear Acceleration: 0, 1, 1
Magnetometer: 212, 3333333333333211, 20

Euler Orientation: 3003, 3333333333333020, 3333333333333002
Linear Acceleration: 0, 2, 0
Magnetometer: 202, 3333333333333200, 11

Euler Orientation: 3011, 3333333333333013, 3333333333332301
Linear Acceleration: 0, 0, 1
Magnetometer: 132, 3333333333333132, 23

Euler Orientation: 3002, 3333333333333012, 3333333333332221
Linear Acceleration: 0, 0, 0
Magnetometer: 132, 3333333333333133, 30

Euler Orientation: 2330, 3333333333333020, 3333333333332212
Linear Acceleration: 0, 0, 0
Magnetometer: 123, 3333333333333122, 30

Euler Orientation: 2321, 3333333333333031, 3333333333332131
Linear Acceleration: 0, 0, 0
Magnetometer: 120, 3333333333333120, 32

Euler Orientation: 2320, 3333333333333031, 3333333333332103
Linear Acceleration: 0, 0, 0
Magnetometer: 110, 3333333333333123, 103

Euler Orientation: 2310, 3333333333333023, 3333333333332032
Linear Acceleration: 0, 0, 1
Magnetometer: 111, 3333333333333123, 111

Euler Orientation: 2230, 3333333333333033, 3333333333332101
Linear Acceleration: 0, 0, 0
Magnetometer: 111, 3333333333333121, 110

Euler Orientation: 2223, 3333333333333101, 3333333333332021
Linear Acceleration: 0, 0, 0
Magnetometer: 102, 3333333333333113, 112

Euler Orientation: 2213, 3333333333333101, 3333333333332020
Linear Acceleration: 1, 0, 1
Magnetometer: 100, 3333333333333121, 113

Euler Orientation: 2212, 3333333333333033, 3333333333332032
Linear Acceleration: 0, 0, 0
Magnetometer: 101, 3333333333333120, 111

Euler Orientation: 2212, 3333333333333033, 3333333333332102
Linear Acceleration: 0, 0, 0
Magnetometer: 103, 3333333333333112, 102

Euler Orientation: 2213, 3333333333333032, 3333333333332113
Linear Acceleration: 0, 0, 0
Magnetometer: 111, 3333333333333112, 102

Euler Orientation: 2220, 3333333333333031, 3333333333332103
Linear Acceleration: 1, 0, 2
Magnetometer: 111, 3333333333333112, 100

Euler Orientation: 2301, 3333333333333030, 3333333333332201
Linear Acceleration: 0, 0, 2
Magnetometer: 110, 3333333333333113, 102

Euler Orientation: 2230, 3333333333333103, 3333333333332331
Linear Acceleration: 0, 1, 3
Magnetometer: 120, 3333333333333112, 21

Euler Orientation: 2303, 3333333333333122, 3333333333333123
Linear Acceleration: 3333333333333332, 3, 3333333333333332
Magnetometer: 121, 3333333333333111, 3333333333333310

Euler Orientation: 2321, 3333333333333120, 3333333333333133
Linear Acceleration: 0, 1, 0
Magnetometer: 131, 3333333333333121, 3333333333333233

Euler Orientation: 2331, 3333333333333113, 3333333333333120
Linear Acceleration: 1, 0, 1
Magnetometer: 132, 3333333333333122, 3333333333333313

Euler Orientation: 3002, 3333333333333130, 3333333333333203
Linear Acceleration: 3333333333333333, 0, 0
Magnetometer: 133, 3333333333333123, 3333333333333303

Euler Orientation: 3010, 3333333333333202, 3333333333333230
Linear Acceleration: 3333333333333333, 0, 3333333333333332
Magnetometer: 132, 3333333333333132, 3333333333333221

Euler Orientation: 3012, 3333333333333133, 3333333333333212
Linear Acceleration: 0, 0, 0
Magnetometer: 132, 3333333333333132, 3333333333333230

Euler Orientation: 3012, 3333333333333131, 3333333333333210
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333132, 3333333333333233

Euler Orientation: 3020, 3333333333333131, 3333333333333210
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333132, 3333333333333300

Euler Orientation: 3022, 3333333333333131, 3333333333333210
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333131, 3333333333333232

Euler Orientation: 3022, 3333333333333132, 3333333333333210
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333131, 3333333333333233

Euler Orientation: 3030, 3333333333333130, 3333333333333203
Linear Acceleration: 0, 0, 0
Magnetometer: 133, 3333333333333131, 3333333333333233

Euler Orientation: 3030, 3333333333333131, 3333333333333210
Linear Acceleration: 0, 0, 0
Magnetometer: 201, 3333333333333131, 3333333333333300

Euler Orientation: 3031, 3333333333333131, 3333333333333202
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333132, 3333333333333300

Euler Orientation: 3031, 3333333333333130, 3333333333333202
Linear Acceleration: 0, 0, 0
Magnetometer: 133, 3333333333333131, 3333333333333300

Euler Orientation: 3032, 3333333333333130, 3333333333333203
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333131, 3333333333333233

Euler Orientation: 3031, 3333333333333131, 3333333333333203
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333131, 3333333333333300

Euler Orientation: 3030, 3333333333333131, 3333333333333203
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333131, 3333333333333300

Euler Orientation: 3031, 3333333333333121, 3333333333333201
Linear Acceleration: 0, 1, 0
Magnetometer: 133, 3333333333333131, 3333333333333301

Euler Orientation: 3031, 3333333333333111, 3333333333333123
Linear Acceleration: 0, 0, 0
Magnetometer: 202, 3333333333333132, 3333333333333312

Euler Orientation: 3020, 3333333333333110, 3333333333333122
Linear Acceleration: 0, 0, 1
Magnetometer: 201, 3333333333333130, 3333333333333320

Euler Orientation: 3010, 3333333333333113, 3333333333333203
Linear Acceleration: 0, 0, 0
Magnetometer: 200, 3333333333333123, 3333333333333311

Euler Orientation: 3001, 3333333333333132, 3333333333333223
Linear Acceleration: 0, 0, 3333333333333333
Magnetometer: 131, 3333333333333123, 3333333333333231

Euler Orientation: 3003, 3333333333333200, 3333333333333230
Linear Acceleration: 0, 0, 0
Magnetometer: 131, 3333333333333132, 3333333333333221

Euler Orientation: 3012, 3333333333333132, 3333333333333222
Linear Acceleration: 1, 0, 1
Magnetometer: 132, 3333333333333131, 3333333333333222

Euler Orientation: 3023, 3333333333333202, 3333333333333233
Linear Acceleration: 0, 0, 0
Magnetometer: 132, 3333333333333132, 3333333333333223

Euler Orientation: 3022, 3333333333333220, 3333333333333301
Linear Acceleration: 0, 0, 0
Magnetometer: 130, 3333333333333200, 3333333333333212

Euler Orientation: 3030, 3333333333333223, 3333333333333301
Linear Acceleration: 3333333333333333, 0, 0
Magnetometer: 122, 3333333333333133, 3333333333333203

Euler Orientation: 3101, 3333333333333230, 3333333333333303
Linear Acceleration: 0, 1, 1
Magnetometer: 121, 3333333333333200, 3333333333333201

Euler Orientation: 3103, 3333333333333300, 3333333333333310
Linear Acceleration: 0, 0, 0
Magnetometer: 122, 3333333333333203, 3333333333333200

Euler Orientation: 3103, 3333333333333301, 3333333333333310
Linear Acceleration: 0, 0, 0
Magnetometer: 121, 3333333333333203, 3333333333333131

Euler Orientation: 3111, 3333333333333233, 3333333333333310
Linear Acceleration: 0, 0, 0
Magnetometer: 122, 3333333333333203, 3333333333333133

Euler Orientation: 3112, 3333333333333233, 3333333333333303
Linear Acceleration: 0, 0, 0
Magnetometer: 122, 3333333333333210, 3333333333333133

Euler Orientation: 3110, 3333333333333232, 3333333333333302
Linear Acceleration: 0, 0, 0
Magnetometer: 121, 3333333333333203, 3333333333333200

Euler Orientation: 3110, 3333333333333223, 3333333333333303
Linear Acceleration: 0, 0, 0
Magnetometer: 122, 3333333333333203, 3333333333333200

Euler Orientation: 3112, 3333333333333211, 3333333333333233
Linear Acceleration: 0, 0, 1
Magnetometer: 132, 3333333333333201, 3333333333333211

Euler Orientation: 3111, 3333333333333213, 3333333333333302
Linear Acceleration: 0, 1, 0
Magnetometer: 133, 3333333333333202, 3333333333333203

Euler Orientation: 3103, 3333333333333220, 3333333333333233
Linear Acceleration: 0, 0, 0
Magnetometer: 130, 3333333333333202, 3333333333333210

Euler Orientation: 3111, 3333333333333213, 3333333333333300
Linear Acceleration: 0, 0, 0
Magnetometer: 131, 3333333333333201, 3333333333333210

Euler Orientation: 3111, 3333333333333212, 3333333333333233
